Song_id,Song,Singer/Artists,Album/Movie,User-Rating,chroma_mean_0,chroma_mean_1,chroma_mean_2,chroma_mean_3,chroma_mean_4,chroma_mean_5,chroma_mean_6,chroma_mean_7,chroma_mean_8,chroma_mean_9,chroma_mean_10,chroma_mean_11,chroma_std_0,chroma_std_1,chroma_std_2,chroma_std_3,chroma_std_4,chroma_std_5,chroma_std_6,chroma_std_7,chroma_std_8,chroma_std_9,chroma_std_10,chroma_std_11,mfccs_mean_0,mfccs_mean_1,mfccs_mean_2,mfccs_mean_3,mfccs_mean_4,mfccs_mean_5,mfccs_mean_6,mfccs_mean_7,mfccs_mean_8,mfccs_mean_9,mfccs_mean_10,mfccs_mean_11,mfccs_mean_12,mfccs_std_0,mfccs_std_1,mfccs_std_2,mfccs_std_3,mfccs_std_4,mfccs_std_5,mfccs_std_6,mfccs_std_7,mfccs_std_8,mfccs_std_9,mfccs_std_10,mfccs_std_11,mfccs_std_12,cent_mean,cent_std,cent_skew,contrast_mean_0,contrast_mean_1,contrast_mean_2,contrast_mean_3,contrast_mean_4,contrast_mean_5,contrast_mean_6,contrast_std_0,contrast_std_1,contrast_std_2,contrast_std_3,contrast_std_4,contrast_std_5,contrast_std_6,rolloff_mean,rolloff_std,rolloff_skew,zrate_mean,zrate_std,zrate_skew,tempo,Genre
360, Phir Kya Hai Gham,Shilpa Rao,Hichki,8.5/10,0.193736349,0.084831462,0.09368957,0.288547481,0.387613903,0.298328463,0.155216601,0.155786839,0.249520678,0.269484336,0.267099318,0.26563308,0.131700391,0.106241252,0.124132405,0.17383619,0.205096112,0.147899531,0.126879902,0.137763341,0.16563507,0.205236618,0.160396036,0.174014451,-259.8903968,140.081763,17.81222283,37.82899221,10.95982357,26.68378444,0.750061678,15.0997632,5.083981647,4.0219056,4.326244126,3.332592456,-4.153643919,85.72707428,36.26482088,23.38681984,17.37624354,16.02112689,14.29771994,13.73478648,14.21564135,11.24415595,11.64262606,11.23780908,11.25522129,12.41377106,2418.679754,1686.839022,2.778019823,19.35467032,15.55049644,21.70283281,22.50777339,21.38244484,21.95124668,42.87770677,6.366509516,5.435484623,5.605572384,5.286908968,5.199762114,4.987968753,4.418822345,5232.392874,3432.006551,0.84428138,0.030881539,0.078469063,7.72610168,97.50884434,Bollywood
361, Phir Mulaaqat,Jubin Nautiyal,Cheat India,9.5/10,0.172904013,0.098196201,0.084043864,0.138219589,0.251900371,0.26364362,0.28590409,0.27299512,0.303649712,0.255932872,0.232671413,0.187121074,0.17377721,0.12975474,0.127045775,0.14248931,0.192559362,0.218295667,0.192503646,0.242344112,0.176480486,0.213975703,0.171248703,0.167192177,-202.1534576,152.4753192,-0.639852307,31.90498181,13.97084954,25.52863708,-2.734777098,9.200350156,0.205282497,14.59457827,0.028807128,5.398759809,-0.173074874,66.44871964,30.33696788,26.44531079,15.10245832,15.3583728,21.50550846,15.68744342,10.92678851,13.71321135,11.16721039,10.65831495,12.39472949,11.24072094,1993.206725,1123.102823,2.31297804,19.0660359,17.59393033,22.60533374,24.36207813,25.26981084,30.0174165,44.34925243,5.828073232,5.58007755,5.085516847,5.185228577,5.371175858,5.958042481,5.586015964,4245.465821,2821.038829,1.318892956,0.025408323,0.017970169,4.465290624,139.6748311,BollywoodRomantic
362, Phir Se,"Nikhil Dsouza, Shreya Ghoshal",Phir Se,9.5/10,0.152954271,0.148668001,0.165451299,0.213079771,0.181402146,0.194696628,0.281583223,0.36728281,0.356578532,0.248446681,0.176848237,0.181242603,0.141371148,0.163362218,0.146418152,0.174592476,0.158838731,0.152478652,0.205348782,0.16426207,0.221412054,0.151574697,0.158320266,0.174474279,-232.5552178,150.1694183,13.36014603,31.43809044,7.267427394,29.73228674,-8.883926238,7.781981988,8.906600968,-3.147682111,2.610837721,0.028402477,-5.022619555,78.76291527,34.1840591,24.28002006,19.60804496,14.81934486,17.32106523,16.93692165,10.97157688,12.17716743,11.82900197,11.52306311,12.1429673,12.68064499,2124.223179,1271.744769,1.628182212,19.22394169,15.55113155,22.31656364,25.94079419,25.92593752,27.35449071,44.0619154,6.978223031,5.21423058,5.901962555,5.5226818,5.816170311,6.870738685,8.556845985,4739.512388,3285.867974,0.539221513,0.026492604,0.020431084,5.424397913,110.2941176,Bollywood
363, Phir Wahi,Arijit Singh,Jagga Jasoos,9.5/10,0.192196327,0.204379991,0.280654266,0.168321713,0.096656393,0.119739973,0.286491599,0.337528852,0.312255086,0.265375322,0.257548903,0.270912718,0.148734179,0.146624985,0.142669989,0.119119173,0.126064298,0.115973045,0.175591828,0.213361092,0.134932453,0.175658213,0.144446042,0.181838323,-156.9307347,161.4766456,18.13238481,29.41052468,-10.83449966,24.30676303,-7.428769907,7.095909485,-6.930895968,1.965826946,-9.515091416,-2.056867787,0.469522323,73.18713389,27.81754448,27.26603039,17.51526263,13.69729677,12.06247287,11.16119979,10.33555822,8.730635069,9.921184918,9.045529824,10.96303662,8.845599978,2309.074213,1263.288558,1.35317219,20.28376858,12.80765301,20.50834943,22.38602292,22.99063389,22.62404584,41.82280741,6.155147795,4.317054555,4.730195915,4.762157491,5.152782287,6.133954026,6.994868742,4995.445567,3411.364537,0.54565736,0.030880718,0.017729687,6.524867648,166.7086694,BollywoodSad
364, Phool Bagiya Men Bhanware Aaye,Mubarak Begum,Zindagi Aur Khwab,6.4/10,0.128962513,0.188939149,0.251914843,0.224397514,0.198935767,0.212620488,0.274051639,0.327123378,0.297536462,0.237752725,0.20715498,0.177021678,0.140377915,0.147815582,0.178859238,0.137485906,0.166982667,0.130965027,0.138520665,0.162726617,0.135162857,0.152629792,0.136237759,0.158816325,-366.4563398,133.1149962,-79.24924504,6.472827221,42.45941664,-16.0459763,-1.265438218,5.930548532,-6.649639441,1.067922525,-4.121957692,-0.174687484,-3.184454426,93.49116689,45.47526173,35.10491445,20.43463779,17.07134193,14.96059226,11.8254421,10.90070113,9.385977238,10.05612548,9.838058717,9.542293688,11.29749914,2197.605425,765.5178359,-0.976751029,18.20794844,14.05730518,22.90828493,26.16805214,24.6603286,32.29251957,35.92726409,6.272093484,4.909300752,6.62944765,7.728689981,6.491399702,10.79415645,6.959790749,3434.888076,1195.306143,-0.652039013,0.085201988,0.034951117,-0.447384028,126.0480183,BollywoodDance
365, Pinjra Tod Ke,Sunidhi Chauhan,Simran,9.3/10,0.237532813,0.251050286,0.284547802,0.23197602,0.185309912,0.20720922,0.325515521,0.360382594,0.226313732,0.143463023,0.130419326,0.183375952,0.194871367,0.143336668,0.158669861,0.143887338,0.180915894,0.155471616,0.145800311,0.160776331,0.145387883,0.170419727,0.147966131,0.17245734,-194.9263801,154.2632497,1.429845963,23.85626793,-11.98509511,15.35123155,-13.23108646,5.068307636,-8.735243002,-6.055770028,-6.307874775,-2.68560472,-6.628801531,96.37082169,30.92078444,26.0194267,21.37879161,16.14501474,14.87206217,12.08234255,14.79279369,11.57360403,11.37093027,10.02380374,10.74745243,11.56872393,2231.654184,1092.466291,1.606526596,22.13736113,14.75440299,22.6598451,24.7834437,24.94476337,26.90104539,43.18466796,7.591789129,5.290162405,5.300135903,5.056295881,5.80363448,6.810248819,9.128107151,4903.462143,2858.434484,0.605869925,0.033126254,0.020078404,8.462328813,156.6051136,Bollywood
366, Piya Aaye Na,"K.K., Tulsi Kumar",Aashiqui 2,9.3/10,0.209989699,0.207365596,0.240239653,0.302676524,0.324252067,0.269901157,0.241036868,0.208508296,0.173208301,0.196476964,0.228262518,0.262514565,0.163926288,0.152386507,0.177179374,0.128524676,0.173792454,0.132057193,0.155112851,0.143848927,0.137633065,0.184409955,0.139364924,0.177821989,-189.0678878,142.4660576,-4.433553036,37.37608471,-11.44114528,21.43863126,-10.49910093,11.78579767,-10.66266639,-4.046293916,-7.539500002,-4.7063614,-2.069168482,68.96426076,24.00817707,25.92689726,18.0603572,14.5465612,13.33369375,13.62765225,13.35894366,10.13110502,14.33826465,11.48182323,16.98488497,11.35032658,2584.137095,938.0123585,1.559762832,23.38276402,14.12659892,21.17232838,23.7106615,22.66610985,23.33221926,46.24903301,6.937009091,4.49950257,5.656859191,5.708764927,5.507850758,6.496076093,5.436864865,5989.825889,2556.919093,0.16108292,0.03534443,0.01921581,3.569557793,109.9567819,BollywoodSad
367, Piya More,"Mika Singh, Neeti Mohan",Baadshaho,9.1/10,0.220536991,0.191910904,0.195431671,0.183114157,0.188748945,0.316868337,0.382214044,0.310213082,0.212366851,0.204059415,0.263089724,0.265086404,0.125755846,0.134419338,0.129672567,0.127526363,0.144468493,0.122184142,0.169311344,0.146933362,0.138502078,0.148127584,0.128107228,0.166366999,-177.0612567,130.6434067,-15.9179877,20.66600283,-13.43347369,17.27609832,-18.02928593,7.545295888,-1.917895758,0.402540992,-0.79754558,3.671686093,-1.020773964,83.32601123,28.80751705,18.12798738,25.88592481,14.8989531,15.23799015,15.43533363,13.7251981,11.70312478,11.31777605,12.7983775,10.25988066,10.72389546,3051.960555,1247.283846,1.495206723,18.76909351,14.00352763,20.08817064,22.1597496,21.28862417,21.83499315,44.20573302,6.473504726,5.085869357,5.537259797,5.46121081,4.852077481,4.530454872,7.639257847,6793.724616,2910.401454,0.129639273,0.0455243,0.028050542,3.038561887,95.703125,Bollywood
368, Prem Jaal Mein,"Anuradha Sriram, Sukhwinder Singh",Jis Desh Mein Ganga Rehta Hai,8.7/10,0.113623834,0.15223811,0.19077389,0.138270956,0.117699186,0.206224989,0.440991647,0.540329433,0.397399275,0.233480473,0.14567197,0.106401316,0.100349276,0.096795595,0.111387567,0.087456734,0.068076715,0.085436542,0.103940632,0.115850903,0.087234265,0.094764042,0.11114237,0.098297343,-274.2985724,86.93709942,1.533773408,24.41764543,-4.961456592,20.98011289,0.79333899,20.00409645,6.810295055,22.24489975,-0.527772774,13.2907361,9.076598721,61.48091439,26.11412019,20.20729982,15.4494551,13.24079461,12.38300333,10.60005163,13.97923608,14.20072713,14.21779393,13.73609674,14.21723093,13.91136154,2181.581587,646.4809252,0.440763543,26.95873178,22.01543215,25.85391974,26.90206141,27.15500416,23.49279977,39.06947154,7.153256352,6.46085079,6.829560578,6.644137955,5.749138408,4.18361086,3.994986241,4806.127381,1464.414435,-0.401083281,0.071806016,0.040062857,3.527449426,129.1992188,Bollywood
369, Prem Ratan Dhan Payo,Palak Muchhal,Prem Ratan Dhan Payo,7.7/10,0.180015774,0.244126094,0.208608893,0.227801385,0.294598919,0.372705701,0.387887861,0.321680134,0.232254442,0.179448826,0.11564195,0.111482314,0.115085846,0.144974039,0.127034468,0.133772761,0.170123963,0.129385107,0.159865203,0.11809308,0.157260075,0.132314761,0.108804714,0.11597431,-197.866512,134.1888296,-5.2736809,32.55060645,-1.000742562,21.45809262,-10.57208587,19.43137772,-3.331734215,2.371004651,1.617981048,4.273825861,-7.241427798,76.66547982,20.09950654,25.48716152,16.96215781,13.03461585,11.7627607,15.807081,12.74311987,9.586941254,12.15105098,11.6802077,11.45507702,13.82260549,2879.43148,1200.152458,0.959104628,18.7255759,15.23789234,21.76848306,23.65844204,23.10097962,25.96035755,45.64554882,6.04643184,5.777769572,6.462455221,6.024844762,5.578724412,7.415288694,6.860679575,6423.329993,3108.052014,0.317699811,0.041799722,0.025354332,1.751738542,97.50884434,Bollywood
370, Pukarta Chala Hoon Main,Mohammed Rafi,Mere Sanam,9.4/10,0.273552159,0.271336682,0.25192075,0.219911943,0.135122131,0.114506074,0.187541002,0.267316546,0.224787763,0.18327612,0.21973654,0.26019066,0.217262532,0.183097198,0.180844875,0.182339275,0.14979527,0.13852898,0.165975086,0.209742745,0.172376017,0.183772685,0.21478664,0.179304173,-297.2724543,175.7975816,-21.97525881,33.60906465,17.16425705,-6.162684215,5.806411334,-6.210703967,-3.772236928,-3.66420405,-6.654936001,-3.699800471,-4.075247965,56.61296174,29.9112128,20.76486384,13.74011064,13.29166252,9.269309846,8.534754606,9.657346214,8.097161322,9.15154227,8.842112667,10.23754605,10.66890337,1772.157414,1084.720096,6.23715595,15.95890675,15.13267403,20.76041048,21.61069082,20.51568949,20.87037697,37.86349884,4.679841814,5.074857407,4.627687801,4.619354046,4.140924208,3.783985914,3.977478529,3610.324394,1899.999569,3.737816868,0.033078586,0.051904514,8.798063653,95.703125,Bollywood
371, Purza,Arijit Singh,Akira,9.0/10,0.326396108,0.279053278,0.252855941,0.264007231,0.276409018,0.225414501,0.167358725,0.177398896,0.233323723,0.254707636,0.216430134,0.216201512,0.15929797,0.140088891,0.178125239,0.134414804,0.167373217,0.150564233,0.132415515,0.145502443,0.141489983,0.185698492,0.142918236,0.152482961,-222.312485,149.5256981,4.802389595,16.56016063,0.021299298,15.37549538,-8.096430864,5.82334797,-8.719570324,0.13218029,-12.53437515,3.596721866,-2.5839867,78.69814541,32.85615235,25.19584376,18.29459137,17.40593478,15.05107315,14.89548866,13.57694514,13.09093376,13.62329144,14.21813568,13.87593793,12.10350298,2265.37842,1098.590178,1.460747869,21.405775,15.25092735,21.75835546,24.8186978,24.08132902,24.39938174,43.0393031,8.331337838,5.606490592,5.772123803,5.45929406,5.185849579,5.820354779,6.114804101,4764.291715,2950.72721,0.827836942,0.031031301,0.019371624,5.358796449,87.59269068,BollywoodDance
372, Pyaar Ki Ek Kahani,"Shreya Ghosal, Sonu Nigam",Krrish,9.3/10,0.187327961,0.165372985,0.214262451,0.249762107,0.196821776,0.199659187,0.241097964,0.317386424,0.371831329,0.333049551,0.247213918,0.205269105,0.126150649,0.142359223,0.131479286,0.155159441,0.11777658,0.132446467,0.152591679,0.127313295,0.17569501,0.128649264,0.135629583,0.142073419,-191.2206455,113.7406117,-16.0285545,47.41800842,-9.914765969,20.78031291,-13.34384598,13.82282636,-6.076423243,0.203232762,-4.883636358,4.435655355,-1.404039813,74.25717542,27.07938403,25.59267283,19.33527728,16.11725028,17.84280251,14.20182114,14.39850973,13.56735365,13.87743349,12.88345904,14.35869727,12.64981581,3927.238354,1545.687453,0.71116708,18.84238279,15.38476536,21.42490489,24.24576355,23.00594695,22.82575666,48.30774094,7.639745149,4.996104125,5.674110007,6.032518991,5.481690908,5.311959939,5.862269286,8427.756162,2896.467394,-0.194720432,0.062877647,0.049696002,3.943742516,161.4990234,Bollywood
373, Pyar Dilon Ka Mela Hai,"Alka Yagnik, Sonu Nigam",Dulhan Hum Le Jaayenge,9.1/10,0.232408464,0.207564142,0.196657004,0.206791345,0.249077242,0.297433947,0.298374994,0.342452049,0.357633021,0.303596975,0.273071399,0.227757035,0.105921128,0.096971469,0.097821834,0.110451658,0.093753348,0.123408284,0.089228527,0.097387435,0.091766968,0.089957087,0.099073306,0.089217868,-174.6553688,137.5172566,-37.90755295,42.14809365,-6.452643917,24.93630244,-4.414730168,17.90724554,-0.432993201,8.32452459,-1.334311722,12.44180836,0.654982228,59.80824276,23.95201837,19.90738028,14.64169193,13.80696927,11.08685999,10.72421532,10.19415667,9.422018305,10.33916612,8.961859581,11.66099718,10.26484107,3008.516964,1005.710349,2.231309226,16.96131063,14.27953926,19.85213508,22.20679859,21.48737931,21.9792971,46.72818642,5.217514427,5.038614074,5.077044924,5.540373235,4.610826154,4.795573763,4.267165675,6247.99908,2217.116371,1.079780128,0.05564812,0.054142943,8.390847118,126.0480183,Bollywood
374, Pyar Ho (Redux),Sunidhi Chauhan,Munna Michael,9.4/10,0.269768243,0.225578932,0.155314017,0.169599586,0.251020104,0.234942241,0.195233548,0.199558354,0.222739192,0.19141145,0.171589142,0.211143491,0.231776331,0.188373771,0.17537357,0.152861037,0.200414842,0.21936407,0.186158811,0.218256252,0.195025713,0.223613932,0.18665863,0.173908198,-268.5864192,139.0044883,22.80222841,41.09283774,5.282540256,23.86129956,-1.659574165,10.08442845,-2.442551694,-2.355908559,-3.44327927,3.504648438,-6.555252272,87.53327259,32.32430779,29.07553013,19.83952727,14.36504456,10.98062472,12.35621372,12.09891474,10.57561795,8.496923151,10.06810425,10.44169163,9.483125519,2435.913802,1880.551031,2.356486627,24.08911761,15.09861173,22.8506128,24.99048249,24.7177778,25.28900947,40.34568739,6.669441594,4.701625021,5.003427534,5.259790775,5.618441098,6.228461552,10.61264853,5378.200201,3758.971487,0.566466517,0.03557325,0.070662551,6.90840419,114.84375,Bollywood
375, Pyar Nahin Karna,"Alka Yagnik, Kumar Sanu",Kachche Dhaage,8.6/10,0.245506212,0.2084364,0.210581299,0.299217275,0.335742273,0.26203437,0.186878568,0.198445239,0.258583238,0.26154461,0.257481092,0.271156422,0.127659895,0.143329233,0.143283516,0.136758427,0.174348155,0.128229879,0.131659953,0.124046095,0.129600702,0.152819803,0.122856137,0.144028274,-215.9808689,123.696548,-53.21951888,43.01089032,-6.063214129,20.49003978,-5.655320967,10.4493564,1.656793889,3.959129946,0.586100895,6.184613919,-1.723647067,70.58439599,29.31320203,24.19094762,14.42571103,15.56604474,11.52441838,12.04212252,11.42184569,10.13067946,10.4503814,10.09169422,11.56011831,10.83927412,3468.159756,1095.265711,1.637454667,19.6268353,14.90350674,19.58795615,23.18335018,22.30775207,22.35924641,46.62189344,6.344507756,5.009339154,5.098498999,5.351477771,4.994599956,4.770480151,4.879736916,6807.580167,2073.212947,0.968502077,0.073962713,0.037887031,2.303500925,103.359375,BollywoodRomantic
376, Qaafirana,"Arijit Singh, Nikhita Gandhi",Kedarnath,9.6/10,0.19230577,0.114699785,0.100898543,0.226579436,0.281986588,0.227599599,0.172245899,0.193002655,0.264257857,0.268167031,0.273383297,0.251567386,0.161297647,0.164846422,0.133785411,0.193178577,0.221538005,0.166361183,0.18804772,0.162484009,0.199919813,0.21360558,0.174541505,0.21760226,-209.0826273,128.8527136,8.454456748,23.03937658,7.572668402,25.61276384,-9.968823752,11.79759159,-2.093465863,5.275170856,-0.731749914,8.989994704,0.685859398,70.30392155,29.40715708,18.81192957,14.40006966,16.38857664,15.8369361,15.67972862,13.85631163,12.11749441,13.44519801,10.94327962,13.55782298,15.13052253,2649.914449,1327.779974,1.653000592,22.86693087,14.99577085,22.46205686,25.1229939,25.73875055,31.62186001,45.40764456,7.042345802,5.240136692,5.184386005,5.743243549,6.3438887,7.243289208,4.762200762,6048.297534,3361.329581,0.469644672,0.029933764,0.027916418,5.325103441,112.3471467,BollywoodRomantic
377, Raah Mein Unse Mulaqat,"Alka Yagnik, Kumar Sanu",Vijaypath,8.7/10,0.206144339,0.163081381,0.179954194,0.274005143,0.296851578,0.243278294,0.214574634,0.19809197,0.197879012,0.214151073,0.280780936,0.294830463,0.154050533,0.157372778,0.174369912,0.168815205,0.202099784,0.146292395,0.171677195,0.155700962,0.159959947,0.187423608,0.148720577,0.184074975,-261.4080138,155.753747,-36.41416271,33.476054,-2.621950921,10.20106137,-1.330833205,1.849273923,10.07248756,-10.14307404,4.564877535,-6.263625475,-6.812338655,54.312677,25.69126546,21.48534796,19.6026359,17.55226553,14.03538319,14.05314156,13.04759648,12.46637882,14.6697823,13.93050544,13.43077292,15.28576509,2276.438553,868.1953705,1.642344193,17.07218535,14.91331293,23.28152042,28.65975124,29.9994387,32.81934789,45.24736402,5.638756463,5.168108349,6.17545186,6.699517632,6.071801707,5.677376122,4.518364387,4635.216489,2091.925826,1.076106909,0.052081183,0.023619265,1.313111217,109.9567819,BollywoodRomantic
378, Rabba Ishq Na Hove,"Alka Yagnik, Kailash Kher, Sapna Mukherjee, Sonu Nigam",Andaaz,7.9/10,0.22063328,0.175802921,0.159651299,0.171264603,0.166101322,0.299799509,0.420911647,0.402530949,0.297351859,0.257199017,0.273500725,0.268789469,0.089417419,0.087235214,0.08585786,0.096714871,0.086384705,0.080667963,0.114366423,0.099773727,0.082249541,0.103451439,0.091350415,0.110272987,-232.1601604,139.5864053,-12.49496643,30.46007758,24.02789735,24.7845981,-4.475571889,27.51442563,2.312930899,5.744125275,6.323202566,3.589213871,9.320739003,43.54630985,22.00953018,18.22907105,18.83885662,16.04018689,16.72152055,19.4788899,17.78097334,13.8686477,13.52369585,11.25032093,12.80290986,12.04273298,2515.44622,891.7414493,0.759210778,18.49041343,13.62727778,20.74059543,21.62070286,20.4784772,29.559384,43.86187305,5.168349862,4.704948257,5.347757763,5.613201436,4.87173999,10.30309524,3.581660876,5642.321509,2616.894586,0.712249476,0.031758362,0.019354529,0.995844011,105.46875,BollywoodSad
379, Radha Kaise Na Jale,"Asha Bhosle, Udit Narayan",Lagaan,9.2/10,0.192051908,0.274956108,0.333756465,0.263120985,0.202755548,0.215497942,0.233252896,0.236956129,0.285296341,0.31107232,0.215477431,0.151945042,0.150798311,0.141977554,0.159415932,0.122141938,0.128406151,0.168650541,0.164770291,0.149719441,0.145056078,0.159294517,0.130572693,0.141122913,-272.3242362,129.302542,-14.32094814,41.51562049,-7.355581886,20.2103448,1.709681599,1.819979698,11.0010179,-15.46927108,9.178465071,-2.434670283,-3.964264644,84.12000769,48.21182684,30.16264062,22.99455563,17.87905281,14.31559628,20.71186442,14.32870641,13.16769861,14.86024298,14.22192937,15.88891,16.46577727,2736.934296,1408.330957,1.606986644,19.88910847,12.70678464,21.31782104,24.67073295,24.60213739,29.25117423,47.60698786,7.010756023,4.736615305,6.460152425,6.682992532,6.664947733,7.711871803,6.108195904,5701.949312,2552.141722,0.428383933,0.065848033,0.064488967,2.860442687,151.9990809,Bollywood
380, Rama Re,"Shaan, Zubeen Garg",Kaante,9.3/10,0.286180343,0.215894756,0.213948625,0.187535907,0.227115038,0.302097575,0.3189397,0.261998401,0.229645461,0.216364205,0.250149986,0.303832334,0.117160859,0.124067748,0.144207535,0.136955678,0.142066388,0.127006372,0.127510586,0.119026273,0.154805053,0.136557876,0.111796067,0.170861539,-268.5317864,116.8417952,-14.92782713,40.02995764,3.380939293,23.48177627,-2.250728833,11.87677173,5.989288967,10.20746153,3.312181495,5.680863053,5.189838613,88.92053553,30.4810122,30.28286446,20.95518357,17.1621136,16.64851339,13.3263121,13.50217274,13.02995903,11.51470049,13.51129088,13.8704494,12.97484207,3282.164578,1486.051392,0.915286112,17.29077217,13.01018367,18.75284751,20.86190264,20.82925615,21.09683871,43.43038801,6.016786087,4.263247891,5.500875848,5.615110267,5.607120214,5.28988468,6.137567402,7059.161079,3213.224524,0.194469654,0.050100002,0.034298146,2.083030099,126.0480183,Bollywood
381, Rang Birangi Rakhee Lekar,Lata Mangeshkar,Anpadh,8.8/10,0.18225629,0.190395137,0.224206535,0.205346338,0.230941598,0.335186709,0.319412704,0.250648051,0.211698693,0.274145457,0.319449903,0.251530477,0.119356556,0.130201974,0.158005285,0.149225923,0.130808598,0.138702756,0.116549148,0.136519501,0.127148483,0.130033268,0.161282833,0.127220032,-172.8555692,189.6281665,-46.03002517,24.63010643,21.89396227,-12.06842643,8.589434366,3.363595916,-5.800864118,-5.948899321,-3.550993943,-5.80605643,-4.880692326,43.53616838,21.44200644,31.70147049,16.92258396,10.41945155,12.15666055,11.07442193,9.158292061,9.444559969,8.940033322,9.584045721,11.57411423,11.32316702,1704.589245,650.5165377,2.510203438,13.1778711,12.79506929,20.29695969,23.35860427,23.1806046,24.3782412,42.70993949,4.743819792,4.520331505,4.793723731,5.053291568,4.62683845,3.650680741,5.042197335,3193.002471,1161.917942,1.655036104,0.051833256,0.031012796,2.186714393,97.50884434,BollywoodDance
382, Rang De Basanti,"Daler Mehndi, K. S. Chithra",Rang De Basanti,9.4/10,0.298907704,0.278734634,0.265731439,0.226059667,0.180667549,0.226179511,0.337433191,0.388841716,0.324215883,0.229874002,0.181405076,0.164246052,0.123828742,0.105304008,0.118050398,0.103337771,0.096925692,0.103165642,0.103971716,0.12659243,0.105979298,0.102144276,0.101032776,0.118845588,-200.5826874,132.5950784,-32.69082106,40.02333679,0.590290641,30.80236932,-2.673224486,17.82469108,5.461808242,12.57272261,3.733898532,11.32366995,10.35643072,72.05978455,29.18341485,20.42185424,18.8292158,13.7714656,16.4993526,11.53217879,10.60142451,10.60687797,9.769395938,11.2301566,11.09692092,10.97903234,2809.222935,1009.342683,1.120356381,14.2340352,15.0572806,19.93284984,20.35936398,20.63721122,22.91739946,45.86616448,5.573301213,5.086283458,5.758629313,5.619365793,5.565980757,5.474217676,5.222412096,5920.67134,2171.454973,0.477755505,0.046929371,0.028900984,1.82375304,105.46875,Bollywood
383, Rang Deni,"Kailash Kher, Mahua Kamat, Shraddha Pandit",Dev,9.1/10,0.205251296,0.201199553,0.291875486,0.354768321,0.312018122,0.237430028,0.191445023,0.149404485,0.18872093,0.253671946,0.304823722,0.244923198,0.155638309,0.14407345,0.128831771,0.167970157,0.140217369,0.14909597,0.125041801,0.099782384,0.129892607,0.145159526,0.136265334,0.164260422,-376.2588804,171.5777022,-17.76744479,40.19989627,25.0438417,4.803108142,-1.205813213,8.719758914,14.60502541,0.171068521,3.112514293,4.610886477,3.830166908,51.40475513,28.31611065,31.83515639,28.2617633,17.24627507,12.37765122,13.37894856,12.33882248,9.675792405,12.04023533,13.28353644,9.384542319,7.352387591,1755.233192,704.7014427,1.536155488,18.62627298,13.43752858,20.07345259,19.48559596,20.50725488,22.54884188,34.55734598,6.373283427,4.204874696,5.612511313,4.627311716,4.239003103,5.007060169,4.116069768,3381.491199,1480.271824,1.075118191,0.032130382,0.020287414,1.658886139,129.1992188,BollywoodDance
384, Rang Se Hui,Kaushiki Chakraborty,Gulaab Gang,9.4/10,0.297471923,0.213260212,0.14621749,0.162219123,0.245785882,0.288396199,0.258650428,0.234722352,0.27322735,0.2543004,0.22887734,0.288952855,0.149500405,0.12853733,0.121847863,0.1430767,0.158043232,0.196372296,0.142173456,0.153372787,0.160218664,0.161309484,0.160946896,0.13600294,-206.7209483,117.8244808,-22.35564712,48.4631638,-15.51182651,18.65990397,-13.71414549,24.07834151,-3.505553399,6.3978739,-2.018920027,-0.59513757,-4.74036111,74.4661429,26.60693742,17.70994906,17.95912053,15.6280633,12.02550861,13.08388923,12.18766743,9.509482152,12.63388188,9.952937054,9.891988023,12.57981584,3552.977154,1137.990719,1.984966048,20.57102062,14.39259016,21.06344424,22.54579489,22.79388223,23.9892839,47.27941893,5.90786892,4.845362366,6.571600057,5.926417941,5.643134403,5.868548046,5.445009279,7793.362743,2147.829551,-0.076567553,0.059664301,0.033884934,4.451127043,129.1992188,BollywoodDance
385, Rangdaari,"Arko, Navraj Hans",Daas Dev,9.4/10,0.291051678,0.251820294,0.197047122,0.219192808,0.274475189,0.247276911,0.241102197,0.247186595,0.235412021,0.220826782,0.188252289,0.241900623,0.170721166,0.140869789,0.172593063,0.134701095,0.1715723,0.185064251,0.147575849,0.182205976,0.152202082,0.182411415,0.136361722,0.143283422,-175.2309309,140.6865065,-16.83858225,33.03448815,-7.645528305,27.56895099,-1.713803658,12.35740509,-2.751711233,7.158825258,4.994900923,0.263164198,3.142890387,73.61582963,30.26440645,28.70846378,17.05702843,21.44721303,17.85651231,12.70047696,13.68377178,11.34328398,12.89287395,10.72291136,11.8808644,12.06085768,3141.74322,1469.882688,1.840526674,21.40925086,13.76558972,20.69190219,21.34221105,23.53090013,22.48098353,46.6740921,6.421077008,4.369317744,5.777157063,5.238036585,5.6234725,4.883244488,6.538368989,7017.682359,3091.521027,0.414229503,0.043940232,0.031635369,3.479182265,86.53846154,BollywoodSad
